site_seq,sitecode,site,year,sample_date,sample_id,code,samp_pt_name,lab,lab_id,method,method_name,parameter,concentration,units,lab_qualifier,qualifier,qual_description,rl,mdl,prep_method,dilution_factor,cas_no,conc_ugg,rl_ugg,flag,conc_RL,conc_HALF,conc_ML
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 2,CBFRMR_REP_2_2007_4,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-22RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SELENIUM,5.04201680672269,MG/KG,NA,NA,NA,0.910364145658263,0.280112044817927,NA,1,7782492,5.04201680672269,0.910364145658263,FALSE,5.04201680672269,5.04201680672269,5.04201680672269
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 2,CBFRMR_REP_2_2007_4,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-22,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CADMIUM,1.42156862745098,MG/KG,NA,NA,NA,0.0840336134453782,0.0280112044817927,NA,1,7440439,1.42156862745098,0.0840336134453782,FALSE,1.42156862745098,1.42156862745098,1.42156862745098
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 2,CBFRMR_REP_2_2007_4,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-22RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ZINC,161.064425770308,MG/KG,NA,NA,NA,5.53221288515406,1.96078431372549,NA,1,7440666,161.064425770308,5.53221288515406,FALSE,161.064425770308,161.064425770308,161.064425770308
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SILVER,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,0.637605725439167,0.0650618087182824,NA,1,7440224,NA,0.637605725439167,TRUE,0.637605725439167,0.3188028627195835,0.22789254756458766
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE1,E1631,"EPA: MERCURY IN WATER BY OXIDATION, PURGE AND TRAP, AND COLD VAPOR ATOMIC FLUORESCENCE SPECTROMETRY - JANUARY 1996",MERCURY,255.69290826285,UG/KG,NA,NA,NA,5.72543916720885,2.27716330513988,NA,9,7439976,0.25569290826285,0.00572543916720885,FALSE,0.25569290826285,0.25569290826285,0.25569290826285
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE1,E1631,"EPA: MERCURY IN WATER BY OXIDATION, PURGE AND TRAP, AND COLD VAPOR ATOMIC FLUORESCENCE SPECTROMETRY - JANUARY 1996",MERCURY,221.191028615623,UG/KG,NA,NA,NA,6.80587780355762,2.70688321732405,NA,9,7439976,0.221191028615623,0.006805877803557621,FALSE,0.221191028615623,0.221191028615623,0.221191028615623
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ALUMINUM,238.205723124517,MG/KG,NA,NA,NA,18.2521268368136,6.10982211910286,NA,1,7429905,238.205723124517,18.2521268368136,FALSE,238.205723124517,238.205723124517,238.205723124517
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,COPPER,7.65661252900232,MG/KG,NA,NA,NA,1.23743232791957,0.309358081979892,NA,1,7440508,7.65661252900232,1.23743232791957,FALSE,7.65661252900232,7.65661252900232,7.65661252900232
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ARSENIC,11.8594436310395,MG/KG,NA,NA,NA,2.12298682284041,0.805270863836018,NA,1,7440382,11.8594436310395,2.12298682284041,FALSE,11.8594436310395,11.8594436310395,11.8594436310395
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CADMIUM,1.59590043923865,MG/KG,NA,NA,NA,0.0878477306002928,0.0292825768667643,NA,1,7440439,1.59590043923865,0.0878477306002928,FALSE,1.59590043923865,1.59590043923865,1.59590043923865
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,LEAD,4.04831625183016,MG/KG,NA,NA,NA,0.285505124450952,0.0585651537335286,NA,1,7439921,4.04831625183016,0.285505124450952,FALSE,4.04831625183016,4.04831625183016,4.04831625183016
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SILVER,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,0.717423133235725,0.0732064421669107,NA,1,7440224,NA,0.717423133235725,TRUE,0.717423133235725,0.3587115666178625,0.2596583604107747
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE1,E1631,"EPA: MERCURY IN WATER BY OXIDATION, PURGE AND TRAP, AND COLD VAPOR ATOMIC FLUORESCENCE SPECTROMETRY - JANUARY 1996",MERCURY,269.399707174231,UG/KG,NA,NA,NA,6.73499267935578,2.7086383601757,NA,9,7439976,0.269399707174231,0.0067349926793557795,FALSE,0.269399707174231,0.269399707174231,0.269399707174231
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ALUMINUM,182.284040995608,MG/KG,NA,NA,NA,17.4963396778917,5.85651537335286,NA,1,7429905,182.284040995608,17.4963396778917,FALSE,182.284040995608,182.284040995608,182.284040995608
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,COPPER,8.78477306002928,MG/KG,NA,NA,NA,1.17130307467057,0.292825768667643,NA,1,7440508,8.78477306002928,1.17130307467057,FALSE,8.78477306002928,8.78477306002928,8.78477306002928
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,IRON,523.426061493411,MG/KG,NA,NA,NA,36.6032210834553,10.9809663250366,NA,1,7439896,523.426061493411,36.6032210834553,FALSE,523.426061493411,523.426061493411,523.426061493411
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SELENIUM,4.97803806734993,MG/KG,NA,NA,NA,0.951683748169839,0.292825768667643,NA,1,7782492,4.97803806734993,0.951683748169839,FALSE,4.97803806734993,4.97803806734993,4.97803806734993
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ZINC,134.699853587116,MG/KG,NA,NA,NA,5.85651537335286,2.0497803806735,NA,1,7440666,134.699853587116,5.85651537335286,FALSE,134.699853587116,134.699853587116,134.699853587116
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE5,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CHROMIUM,5.27086383601757,MG/KG,NA,NA,NA,1.46412884333821,0.512445095168375,NA,1,7440473,5.27086383601757,1.46412884333821,FALSE,5.27086383601757,5.27086383601757,5.27086383601757
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 3,CBFRMR_REP_3_2007_4,REP 3,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-23RE5,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,NICKEL,0.951683748169839,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),1.46412884333821,0.439238653001464,NA,1,7440020,0.951683748169839,1.46412884333821,FALSE,0.951683748169839,0.951683748169839,0.951683748169839
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ARSENIC,12.1665582303188,MG/KG,NA,NA,NA,1.88679245283019,0.715679895901106,NA,1,7440382,12.1665582303188,1.88679245283019,FALSE,12.1665582303188,12.1665582303188,12.1665582303188
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CADMIUM,1.38581652569941,MG/KG,NA,NA,NA,0.0780741704619388,0.0260247234873129,NA,1,7440439,1.38581652569941,0.0780741704619388,FALSE,1.38581652569941,1.38581652569941,1.38581652569941
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,LEAD,3.83864671437866,MG/KG,NA,NA,NA,0.253741054001301,0.0520494469746259,NA,1,7439921,3.83864671437866,0.253741054001301,FALSE,3.83864671437866,3.83864671437866,3.83864671437866
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ALUMINUM,208.197787898504,MG/KG,NA,NA,NA,15.2895250487964,5.07482108002602,NA,1,7429905,208.197787898504,15.2895250487964,FALSE,208.197787898504,208.197787898504,208.197787898504
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,COPPER,9.69420949902407,MG/KG,NA,NA,NA,1.04098893949252,0.260247234873129,NA,1,7440508,9.69420949902407,1.04098893949252,FALSE,9.69420949902407,9.69420949902407,9.69420949902407
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,IRON,524.398178269356,MG/KG,NA,NA,NA,31.8802862719584,9.75927130774235,NA,1,7439896,524.398178269356,31.8802862719584,FALSE,524.398178269356,524.398178269356,524.398178269356
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SELENIUM,5.00975927130774,MG/KG,NA,NA,NA,0.845803513337671,0.260247234873129,NA,1,7782492,5.00975927130774,0.845803513337671,FALSE,5.00975927130774,5.00975927130774,5.00975927130774
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ZINC,134.677944046845,MG/KG,NA,NA,NA,5.07482108002602,1.75666883539362,NA,1,7440666,134.677944046845,5.07482108002602,FALSE,134.677944046845,134.677944046845,134.677944046845
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE5,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CHROMIUM,5.13988288874431,MG/KG,NA,NA,NA,1.30123617436565,0.455432661027977,NA,1,7440473,5.13988288874431,1.30123617436565,FALSE,5.13988288874431,5.13988288874431,5.13988288874431
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 4,CBFRMR_REP_4_2007_4,REP 4,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-24RE5,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,NICKEL,0.975927130774235,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),1.30123617436565,0.390370852309694,NA,1,7440020,0.975927130774235,1.30123617436565,FALSE,0.975927130774235,0.975927130774235,0.975927130774235
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ARSENIC,12.7610208816705,MG/KG,NA,NA,NA,2.24284609435421,0.850734725444702,NA,1,7440382,12.7610208816705,2.24284609435421,FALSE,12.7610208816705,12.7610208816705,12.7610208816705
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CADMIUM,1.7169373549884,MG/KG,NA,NA,NA,0.0928074245939675,0.0309358081979892,NA,1,7440439,1.7169373549884,0.0928074245939675,FALSE,1.7169373549884,1.7169373549884,1.7169373549884
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,LEAD,5.27455529775715,MG/KG,NA,NA,NA,0.301624129930394,0.0618716163959783,NA,1,7439921,5.27455529775715,0.301624129930394,FALSE,5.27455529775715,5.27455529775715,5.27455529775715
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SILVER,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,0.750193348801238,0.0773395204949729,NA,1,7440224,NA,0.750193348801238,TRUE,0.750193348801238,0.375096674400619,0.27776595744283616
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,IRON,584.686774941995,MG/KG,NA,NA,NA,37.8963650425367,11.6009280742459,NA,1,7439896,584.686774941995,37.8963650425367,FALSE,584.686774941995,584.686774941995,584.686774941995
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SELENIUM,5.87780355761794,MG/KG,NA,NA,NA,1.00541376643465,0.309358081979892,NA,1,7782492,5.87780355761794,1.00541376643465,FALSE,5.87780355761794,5.87780355761794,5.87780355761794
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE5,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CHROMIUM,6.49651972157773,MG/KG,NA,NA,NA,1.54679040989946,0.541376643464811,NA,1,7440473,6.49651972157773,1.54679040989946,FALSE,6.49651972157773,6.49651972157773,6.49651972157773
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE5,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,NICKEL,1.62412993039443,MG/KG,NA,NA,NA,1.54679040989946,0.464037122969838,NA,1,7440020,1.62412993039443,1.54679040989946,FALSE,1.62412993039443,1.62412993039443,1.62412993039443
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 1,CBSPSP_REP_1_2007_3,REP 1,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-37RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ZINC,127.610208816705,MG/KG,NA,NA,NA,6.10982211910286,2.16550657385924,NA,1,7440666,127.610208816705,6.10982211910286,FALSE,127.610208816705,127.610208816705,127.610208816705
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ARSENIC,10.7648725212465,MG/KG,NA,NA,NA,2.05382436260623,0.779036827195468,NA,1,7440382,10.7648725212465,2.05382436260623,FALSE,10.7648725212465,10.7648725212465,10.7648725212465
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,CADMIUM,1.52266288951841,MG/KG,NA,NA,NA,0.084985835694051,0.028328611898017,NA,1,7440439,1.52266288951841,0.084985835694051,FALSE,1.52266288951841,1.52266288951841,1.52266288951841
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,LEAD,3.48441926345609,MG/KG,NA,NA,NA,0.276203966005666,0.056657223796034,NA,1,7439921,3.48441926345609,0.276203966005666,FALSE,3.48441926345609,3.48441926345609,3.48441926345609
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,SILVER,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,0.686968838526912,0.0708215297450425,NA,1,7440224,NA,0.686968838526912,TRUE,0.686968838526912,0.343484419263456,0.25587981961065165
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38RE1,E1631,"EPA: MERCURY IN WATER BY OXIDATION, PURGE AND TRAP, AND COLD VAPOR ATOMIC FLUORESCENCE SPECTROMETRY - JANUARY 1996",MERCURY,179.178470254958,UG/KG,NA,NA,NA,6.94050991501416,2.76203966005666,NA,10,7439976,0.179178470254958,0.00694050991501416,FALSE,0.179178470254958,0.179178470254958,0.179178470254958
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,ALUMINUM,202.549575070822,MG/KG,NA,NA,NA,16.7847025495751,5.59490084985836,NA,1,7429905,202.549575070822,16.7847025495751,FALSE,202.549575070822,202.549575070822,202.549575070822
76084,CBSPSP,S PORTLAND SPRING POINT,2007,2007-10-31,CBSPSP REP 2,CBSPSP_REP_2_2007_3,REP 2,"BROOKS APPLIED LABS - SEATTLE, WA",0806020-38RE4,E1638,EPA: DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996,COPPER,7.93201133144476,MG/KG,NA,NA,NA,1.13314447592068,0.28328611898017,NA,1,7440508,7.93201133144476,1.13314447592068,FALSE,7.93201133144476,7.93201133144476,7.93201133144476
